state,cluster,county,total_pop,fips,white,black,asian,hispanic,area_land,lon,lat,votes_gop,votes_dem,total_votes,median_income,pop25,no_hs,some_hs,hs,some_college,associates,bachelors,graduate,never,rarely,sometimes,frequently,always,pop_density,per_white,per_black,per_asian,per_hispanic,per_total_votes,per_votes_gop,per_votes_dem,education,mask,per_gop
Pennsylvania,18,Bucks,628270,42017,523580,25633,32597,35660,1565.461198,-75.10876275997954,40.337401698423754,163873.0,165861.0,342572.0,86055.0,445326,8314,19049,128245,74416,35101,107088,73113,0.014,0.018000000000000002,0.032,0.131,0.805,401.33220855468306,0.8333678195680201,0.040799337864294016,0.05188374425008356,0.05675903671988158,0.5452623871902208,0.47836075335987766,0.4841639129876347,3.62275950651882,3.6950000000000003,0.49698544887697355
Rhode Island,0,Kent-Newport-Washington,371951,44003-44005-44009,327970,7801,8640,18463,1554.702499,-71.5442018243079,41.53683879840078,80190.0,93773.0,183612.0,75510.96845283384,267142,6104,12974,66961,49198,25467,63705,42733,0.01200137652540254,0.010076762799400996,0.043715408750077296,0.12533692878900715,0.8087654368451759,239.24255620560368,0.8817559302166146,0.02097319270549078,0.023228866167855442,0.049638258802906836,0.4936456683810502,0.43673616103522644,0.5107128074417794,3.6358228956884355,3.7085801140472805,0.46096008921437315
Rhode Island,1,Providence,638931,44007,383842,56549,28103,152606,1060.563722,-71.57753535525315,41.870647458594654,90321.0,141597.0,241818.0,55233.0,431878,30822,34711,133252,78604,33067,73264,48158,0.022,0.014,0.05,0.159,0.754,602.4447062880017,0.6007565762187154,0.08850564458447,0.04398440520181365,0.23884582216233052,0.3784727928367852,0.37350817557005683,0.5855519440240181,3.066984194610515,3.607,0.389452306418648
Rhode Island,2,Bristol,48479,44001,44119,616,1179,1575,62.513681000000005,-71.28652314881127,41.710180788518365,8910.0,14532.0,24691.0,75578.0,34168,1230,2153,6794,5285,2602,8626,7478,0.006999999999999999,0.003,0.02,0.14300000000000002,0.8270000000000001,775.4942474112186,0.9100641514882732,0.012706532725510014,0.02431980857690959,0.03248829390045174,0.5093133109181295,0.36086023247337085,0.5885545340407435,3.8047881058300166,3.7800000000000002,0.38008702329152805
South Carolina,0,Abbeville-Aiken-Anderson-Cherokee-Chester-Edgefield-Fairfield-Florence-Greenwood-Kershaw-Lancaster-Laurens-McCormick-Newberry-Oconee-Pickens-Saluda-Sumter-Union,1387111,45001-45003-45007-45021-45023-45037-45039-45041-45047-45055-45057-45059-45065-45071-45073-45077-45081-45085-45087,923458,355483,15415,65960,29593.522862999995,-81.56333667204072,34.29562512789902,350516.0,202952.0,574186.0,45924.71487285444,928395,48599,98967,306577,185387,90400,126013,72452,0.0917469387813953,0.0712693533538412,0.12576094847492378,0.20382551288253065,0.5074947808791076,46.872114767190105,0.6657419629719612,0.2562758135434006,0.0111130255617611,0.0475520704543472,0.4139438011810158,0.6104572385951591,0.35346037695102284,2.902491935006113,2.9642469124677113,0.6333085200951094
South Carolina,1,Allendale-Bamberg-Barnwell-Calhoun-Chesterfield-Clarendon-Colleton-Darlington-Dillon-Georgetown-Hampton-Jasper-Lee-Marion-Marlboro-Orangeburg-Williamsburg,574463,45005-45009-45011-45017-45025-45027-45029-45031-45033-45043-45049-45053-45061-45067-45069-45075-45089,268515,269907,3666,20417,27474.402170999998,-80.35587083738905,33.57151031499517,114342.0,138659.0,258734.0,37054.22047547014,403177,23787,49134,149866,77016,38057,41758,23559,0.12342194188311517,0.0660804960458724,0.11122071569448337,0.15883638981100612,0.5404663224611507,20.9090263884381,0.4674191375249581,0.4698422700852796,0.006381612044639951,0.035541018307532424,0.4503928016251699,0.44192877627215593,0.535913331838877,2.684394199073856,2.9268963867124604,0.4519428776961356
South Carolina,2,Lexington-Richland,714509,45063-45079,393926,243894,18693,41024,3771.8199779999995,-81.07966672338249,33.95971944000368,132619.0,143544.0,291229.0,56293.15452709483,451371,13715,29528,113502,99195,40243,95289,59899,0.03585367014271339,0.02519862450997818,0.11154357887724298,0.2262194947859299,0.6016027509800437,189.4334841449318,0.5513240561000631,0.3413448955856399,0.026162021752000324,0.0574156518672263,0.40759318636994074,0.4553770400612576,0.49289047450631635,3.436038203606346,3.3333552705424285,0.4802200149911465
South Carolina,3,Greenville-Spartanburg,843327,45045-45083,572521,158861,21876,73096,4125.350064,-82.18011866840332,34.912372867034186,201696.0,113226.0,332365.0,54282.524042275414,540860,25459,45832,143121,110377,52325,103780,59966,0.05317114002041912,0.08355033456772995,0.1427617472226076,0.21396308549352744,0.5065536926957159,204.42556072012414,0.6788837544629782,0.1883741419401964,0.025940115755810025,0.08667574973883203,0.39411165538397325,0.6068509018699322,0.3406676394927264,3.2378083052915727,3.037177856276391,0.6404633528302246
South Carolina,4,Berkeley-Charleston-Dorchester,802122,45015-45019-45035,516483,201881,16683,47069,6708.379577000001,-80.05003162646864,33.04417084816251,154388.0,143550.0,317232.0,60870.48543114389,521770,14531,34878,133361,107331,50053,117445,64171,0.04708187158561914,0.06569762579757193,0.08716719900464019,0.17646075409975043,0.623511392281972,119.57015711366626,0.6438958163471392,0.2516836590942525,0.02079858176187662,0.058680599709271156,0.39549096022799524,0.4866722146567812,0.4525079437131185,3.442237000977442,3.2634598552339917,0.5181883479113104
South Carolina,5,Horry,354081,45051,275113,44341,4756,21591,2936.222687,-78.99545354378701,33.92138503637005,83819.0,36731.0,124503.0,48279.0,236117,6667,17373,77366,54887,24207,36482,19135,0.086,0.05200000000000001,0.081,0.19,0.591,120.59064919281444,0.7769775842250785,0.12522840818908668,0.013431954835193077,0.06097757292822829,0.3516229337355012,0.6732287575399789,0.2950210035099556,3.09513503898491,3.1479999999999997,0.6953048527581916
South Carolina,6,Beaufort,192122,45013,131559,32993,2608,21319,1492.286911,-80.7263233377667,32.39215025191616,39986.0,29577.0,72770.0,63110.0,130208,2915,6383,29874,27079,11477,30691,21789,0.038,0.027000000000000003,0.05500000000000001,0.147,0.733,128.7433392223863,0.6847680119923798,0.17172942192981544,0.013574707737791611,0.11096594872008411,0.3787697400610029,0.5494846777518209,0.4064449635838945,3.6669405873679035,3.51,0.5748170722941793
South Carolina,7,York,280979,45091,195967,52982,7678,16642,1762.9342370000002,-81.18079692512309,34.97278480573708,66245.0,41230.0,113425.0,62431.0,173104,5965,12037,44792,37232,17684,37507,17887,0.057,0.07400000000000001,0.062,0.204,0.602,159.38144152112235,0.6974435811929005,0.18856213453674475,0.02732588556440161,0.0592286256268262,0.40367785492866015,0.5840423187128058,0.36350011020498124,3.3442901377206766,3.218,0.6163759013724122
South Dakota,0,Aurora-Beadle-Bennett-Bon Homme-Brookings-Brown-Brule-Buffalo-Butte-Campbell-Charles Mix-Clark-Clay-Codington-Corson-Custer-Davison-Day-Deuel-Dewey-Douglas-Edmunds-Fall River-Faulk-Grant-Gregory-Haakon-Hamlin-Hand-Hanson-Harding-Hughes-Hutchinson-Hyde-Jackson-Jerauld-Jones-Kingsbury-Lake-Lawrence-Lincoln-Lyman-McCook-McPherson-Marshall-Meade-Mellette-Miner-Moody-Oglala Lakota-Pennington-Perkins-Potter-Roberts-Sanborn-Spink-Stanley-Sully-Todd-Tripp-Turner-Union-Walworth-Yankton-Ziebach,691525,46003-46005-46007-46009-46011-46013-46015-46017-46019-46021-46023-46025-46027-46029-46031-46033-46035-46037-46039-46041-46043-46045-46047-46049-46051-46053-46055-46057-46059-46061-46063-46065-46067-46069-46071-46073-46075-46077-46079-46081-46083-46085-46087-46089-46091-46093-46095-46097-46101-46102-46103-46105-46107-46109-46111-46115-46117-46119-46121-46123-46125-46127-46129-46135-46137,562778,7777,9373,27415,194257.29005600003,-100.27881471983461,44.427582186873025,185417.5,84328.5,288888.5,55899.11775279274,444663,13808,23585,139957,94487,50417,85136,37273,0.13878746538447634,0.1134391222298543,0.1667645334586602,0.21342740320306566,0.36778419146090163,3.559840661838991,0.8138216261161925,0.011246158851813022,0.01355410144246412,0.039644264487907165,0.41775568489931675,0.641830671695135,0.29190673910522574,3.2337882846110424,2.5583871645999783,0.6873781260889874
South Dakota,1,Minnehaha,193134,46099,158275,11670,4020,9936,2089.69173,-96.79137395054985,43.67413172421865,42043.0,30610.0,78263.0,60028.0,122420,4084,5467,33305,25838,14658,27290,11778,0.087,0.187,0.10599999999999998,0.251,0.369,92.4222445001493,0.8195087348680191,0.06042436857311504,0.020814563981484357,0.05144614619901208,0.40522642310520157,0.5372014872928459,0.39111713070033094,3.3927544518869466,2.628,0.5786822292265976
Tennessee,0,Cheatham-DeKalb-Dickson-Montgomery-Putnam-Robertson-Sumner-Warren-Wilson,853373,47021-47041-47043-47125-47141-47147-47165-47177-47189,679113,80133,12609,57962,10480.404528000001,-86.55074443442645,36.22537080366376,199310.0,81372.0,293591.0,58234.20279994797,535544,21425,39495,179521,120592,42479,88205,43827,0.10703171415078751,0.07487841073012622,0.1512276929314614,0.203014660646634,0.46335982741427245,81.42557834672161,0.7957985546765599,0.0939014944227202,0.014775485045812324,0.06792106148190767,0.3440359608283834,0.67886958387689,0.2771610846381531,3.0515065055345594,2.839817088190041,0.7100918477137829
Tennessee,1,Anderson-Benton-Bledsoe-Bradley-Campbell-Cannon-Carroll-Carter-Chester-Claiborne-Clay-Cocke-Coffee-Crockett-Cumberland-Decatur-Dyer-Fentress-Franklin-Gibson-Giles-Grainger-Greene-Grundy-Hancock-Hardin-Hawkins-Henderson-Henry-Hickman-Houston-Humphreys-Jackson-Johnson-Lake-Lawrence-Lewis-Lincoln-McMinn-McNairy-Macon-Marion-Marshall-Maury-Meigs-Monroe-Moore-Morgan-Obion-Overton-Perry-Pickett-Polk-Rhea-Roane-Scott-Sequatchie-Smith-Stewart-Sullivan-Trousdale-Unicoi-Union-Van Buren-Washington-Wayne-Weakley-White,2212426,47001-47005-47007-47011-47013-47015-47017-47019-47023-47025-47027-47029-47031-47033-47035-47039-47045-47049-47051-47053-47055-47057-47059-47061-47067-47071-47073-47077-47079-47081-47083-47085-47087-47091-47095-47099-47101-47103-47107-47109-47111-47115-47117-47119-47121-47123-47127-47129-47131-47133-47135-47137-47139-47143-47145-47151-47153-47159-47161-47163-47169-47171-47173-47175-47179-47181-47183-47185,1981738,98138,15270,73357,72485.92445200002,-86.08670428375379,35.8559881063796,612103.0,172026.0,810076.0,43096.83684832849,1533916,100168,152493,608669,302382,106892,164969,98343,0.1138237193017981,0.10765119330544841,0.14833775638145635,0.2149883937361069,0.41519355540027103,30.522146426718507,0.8957307498646282,0.04435764179231305,0.006901925759324832,0.033156815188395,0.3661482915134789,0.7556118191379574,0.21235785284343692,2.685576002858044,2.710066108877766,0.7806151793901258
Tennessee,2,Shelby,937166,47157,330544,503200,26055,62126,1977.6495949999999,-89.89686876713051,35.18646341478278,114948.0,206640.0,331861.0,49782.0,609836,24797,47260,167979,141456,38624,114621,75099,0.034,0.025,0.105,0.184,0.653,473.8786903248146,0.35270592403053463,0.5369379597637985,0.02780190489198285,0.06629135073188741,0.35411122469231704,0.3463739336649983,0.6226703348691169,3.2562541404574343,3.399,0.35743871039964176
Tennessee,3,Rutherford-Williamson,570697,47149-47187,429454,62900,23961,40575,3113.4624670000003,-86.64436680557458,35.86797342738688,132588.0,67619.0,211218.0,82720.20848541344,333494,8261,14845,73375,67248,24815,95363,49587,0.05509913842196472,0.073,0.10846732504288616,0.2137467325042886,0.5492690481989567,183.29978474090916,0.7525078982367176,0.11021610416736026,0.04198550193885722,0.0710972722828401,0.37010532734533386,0.6277305911428003,0.32013843517124485,3.709020252238421,3.128251040394465,0.662254566523648
Tennessee,4,Fayette-Tipton,102732,47047-47167,74445,22466,710,3032,3012.620804,-89.54123333149388,35.316677522011815,29939.0,11644.0,42678.0,59706.54999415956,69727,2571,6654,25254,17104,5066,8486,4592,0.05737691274383833,0.01539060857376475,0.16934756453685318,0.1648262177315734,0.5926583051045439,34.10054125085966,0.7246524938675388,0.21868551181715531,0.006911186387883035,0.029513686095861077,0.41543044036911575,0.7015089741787338,0.2728337785275786,2.84997203378892,3.219197611260367,0.7199817233003871
Tennessee,5,Davidson,694144,47037,391014,186387,26896,72218,1304.032668,-86.7864764368686,36.170106990927756,84365.0,148473.0,246199.0,56507.0,469943,21400,32335,106640,90168,30151,119239,70010,0.02,0.037000000000000005,0.086,0.181,0.677,532.305683004561,0.5633038677853587,0.2685134496588604,0.0387470035035958,0.10403893140328231,0.3546800087589895,0.34266995398031674,0.6030609385090923,3.517401046509896,3.46,0.3623334679047235
Tennessee,6,Hamilton,367804,47065,260760,69910,7766,22192,1404.6543880000002,-85.1665224469356,35.176702307556184,78661.0,55260.0,141088.0,53035.0,250470,8881,18162,68818,55055,21363,50370,27821,0.116,0.116,0.129,0.22900000000000004,0.411,261.8466173189358,0.7089645572098183,0.19007406118476144,0.02111450663940577,0.060336483561897095,0.383595610705702,0.5575314697210252,0.39167044681333635,3.294570208008943,2.705,0.587368672575623
Tennessee,7,Hardeman-Haywood-Lauderdale-Madison,165971,47069-47075-47097-47113,90975,64691,1455,5875,5775.480444,-89.15930144022799,35.51513899893089,34127.0,26972.0,62508.0,42977.46729850396,113310,5426,12318,44566,21910,7096,14085,7909,0.08316998752794164,0.05874104512234066,0.15572578944514404,0.2746667309349224,0.4277971934856089,28.737176345635984,0.5481379277102626,0.38977291213525256,0.008766591753981118,0.03539775020937393,0.37662001192979494,0.5459621168490433,0.43149676841364304,2.766243050039714,2.9053815907598315,0.5585525131344212
Tennessee,8,Blount-Hamblen-Jefferson-Loudon-Sevier,404835,47009-47063-47089-47105-47155,358146,9235,3797,26081,4705.206835,-83.71301901643858,35.82655825324873,114182.0,30859.0,150906.0,49631.17116850075,279005,15900,24501,101694,58378,21692,36312,20528,0.0831326169921079,0.08525447157483915,0.12204745390097199,0.18782810774760086,0.5216027393876518,86.03978830188875,0.8846715328467153,0.022811762816950115,0.009379129768918202,0.06442377758840022,0.37275927229612066,0.7566432083548699,0.2044915377784846,2.8476873174315873,2.9792446601701927,0.7872394702187657
Tennessee,9,Bedford,49713,47003,37842,3793,416,6500,1226.719775,-86.45549095874945,35.511237458204384,11455.0,3384.0,15300.0,48945.0,31370,2420,3595,12740,5763,1746,3581,1525,0.16399999999999998,0.093,0.246,0.248,0.249,40.525147644253146,0.761209341620904,0.07629795023434514,0.008368032506587814,0.1307505079154346,0.30776658017017683,0.7486928104575163,0.2211764705882353,2.5630538731271915,2.325,0.7719522878900196
Tennessee,10,Knox,470313,47093,385509,40937,11208,21464,1316.572232,-83.94348722786245,35.992889572547995,105724.0,62861.0,179266.0,54437.0,304091,8351,19012,78592,62553,24004,67068,44511,0.03600000000000001,0.032,0.14400000000000004,0.209,0.579,357.22536794319996,0.8196860388719852,0.08704203370946582,0.023830938119932896,0.04563769234531046,0.3811631828165498,0.5897604676848929,0.3506576818805574,3.4932865490922125,3.263,0.6271257822463445
Texas,0,Bandera-Baylor-Blanco-Brown-Burnet-Callahan-Coleman-Comanche-Eastland-Erath-Gillespie-Hamilton-Jack-Kerr-Lampasas-Llano-Mills-Palo Pinto-Real-Shackelford-Stephens-Throckmorton-Young,431245,48019-48023-48031-48049-48053-48059-48083-48093-48133-48143-48171-48193-48237-48265-48281-48299-48333-48363-48385-48417-48429-48447-48503,321686,7798,3353,90236,54414.13706100001,-98.8252708522854,31.75912124457778,141843.0,27905.0,174712.0,50584.28677433941,293709,15917,23903,91642,73705,21591,45923,21028,0.04958142355273685,0.07089028974248976,0.08980360120117332,0.18500934735475197,0.6050280722095328,7.925238243079375,0.745947199387819,0.018082528493083977,0.007775162610580992,0.20924532458347342,0.4051339725677979,0.8118675305645863,0.1597199963368286,2.9636442873728757,3.2256378230472236,0.8356092560737093
Texas,1,Austin-Brazos-Burleson-Colorado-DeWitt-Fayette-Goliad-Jackson-Lavaca-Lee-Leon-Matagorda-Milam-Wharton,524922,48015-48041-48051-48089-48123-48149-48175-48239-48285-48287-48289-48321-48331-48481,298599,51177,16225,150350,31751.930882,-96.63885620472583,29.75767363539453,124342.0,47081.0,178210.0,50214.80375560559,314769,24768,26780,92943,66414,22601,49415,31848,0.013272731948746671,0.045414141529598676,0.09060676252852805,0.25050227462365837,0.6006712749703765,16.531970983143438,0.5688445140420862,0.09749448489489868,0.030909354151664438,0.28642350673052375,0.33949805875920613,0.6977274002581224,0.26418831715391955,2.987825993029809,3.380819590339136,0.7253519072703196
Texas,2,Brazoria-Chambers-Galveston,760240,48039-48071-48167,392307,100115,37280,215439,6056.412810999999,-95.16136059077664,29.353759404398545,159497.0,91517.0,260951.0,74674.60410002104,474399,24105,33220,121310,114989,41155,90952,48668,0.02674646164369147,0.04274822292960119,0.08867420946017048,0.18843903241081766,0.6524497356098075,125.52645001661861,0.5160304640639798,0.1316886772598127,0.04903714616436915,0.28338287909081344,0.3432481847837525,0.6112143659154401,0.35070568804104985,3.229760180776098,3.395212681521625,0.6354107739010573
Texas,3,Archer-Bosque-Clay-Cooke-Delta-Fannin-Franklin-Grayson-Henderson-Hill-Hood-Hopkins-Hunt-Johnson-Montague-Parker-Rains-Somervell-Upshur-Van Zandt-Wise-Wood,1157476,48009-48035-48077-48097-48119-48147-48159-48181-48213-48217-48221-48223-48231-48251-48337-48367-48379-48425-48459-48467-48497-48499,888464,48421,9647,181692,41507.091097000004,-96.88886356135741,32.98871899062203,340899.0,71565.0,423895.0,57024.24051211429,744109,38892,65451,245905,188902,57309,101947,45703,0.049432097944147435,0.07913416260898713,0.08399934253496401,0.21702933365357038,0.5701551565648013,27.886223038252336,0.7675874056999886,0.04183326479339528,0.008334514063358549,0.1569725851767121,0.3662235761259845,0.8042062303164699,0.16882718597765956,2.8721007271784105,3.1788414748988316,0.8264939485627837
Texas,4,Hardin-Liberty-Orange-Polk-San Jacinto-Trinity-Tyler,345752,48199-48291-48361-48373-48407-48455-48457,255373,29439,2578,51034,14574.452684,-94.69751443446003,30.559802288476885,109816.0,24900.0,137384.0,51053.91719209144,227156,12736,24600,90686,53901,15643,21624,7966,0.02729511904486453,0.06200130729540248,0.09211326904833521,0.1635815121821421,0.6549321623591476,23.72315499569809,0.7386016566787755,0.08514484370300099,0.0074562113885096835,0.1476029061292487,0.3973483884402693,0.7993361672392709,0.18124381296220812,2.5804425152758457,3.35670103137509,0.8151667211021705
Texas,5,Edwards-Frio-Kinney-La Salle-Uvalde-Val Verde,109191,48137-48163-48271-48283-48463-48465,19714,1552,1050,85889,27958.404019,-100.19628254885501,29.443629646304768,14463.0,14068.0,29633.0,43899.48461869568,67577,11967,8751,19382,12755,4507,7363,2852,0.04095287157366449,0.03208955866325979,0.0931272815525089,0.08353682080024911,0.7497609693106574,3.9054804389333477,0.18054601569726442,0.01421362566511892,0.009616177157458033,0.7865941332161076,0.2713868359113846,0.4880707319542402,0.47474099821145344,2.3341521523595308,3.4679984614116544,0.5069222950474922
Texas,6,Bailey-Castro-Cochran-Crosby-Dawson-Deaf Smith-Floyd-Hale-Lamb-Moore-Parmer-Potter-Swisher-Terry,274099,48017-48069-48079-48107-48115-48117-48153-48189-48279-48341-48369-48375-48437-48445,103115,17412,8530,140670,34381.4053,-102.13892395424604,34.26613251675483,49372.0,17346.0,69184.0,45417.68989671615,175151,23307,21028,55771,38681,10708,18080,7576,0.060854530662278965,0.06288534069806893,0.08606854457695942,0.25489149176027637,0.5352216170069939,7.972303563752236,0.376196191886873,0.06352449297516591,0.031120142722155134,0.513208731151883,0.25240515288271753,0.7136332099907493,0.250722710453284,2.439614960805248,3.1405833731607924,0.7400101921520429
Texas,7,Dallas-Tarrant,4738031,48113-48439,1698670,955209,290710,1693905,4495.448381,-97.03325351709107,32.76906774952805,607548.0,746846.0,1413481.0,60412.89826385686,2939076,274440,262597,681816,615151,192542,593846,318684,0.023556247099269716,0.025656293510954237,0.06698755221314508,0.14233125870219085,0.74146864847444,1053.9618294863033,0.3585181270447576,0.20160463281054936,0.06135671125832651,0.3575124350178376,0.29832666776557604,0.4298239594306538,0.5283735685163083,3.104099383615803,3.552499767941577,0.44857552529027744
Texas,8,Comal-Guadalupe-Hays-Kendall-Wilson,651748,48091-48187-48209-48259-48493,369667,26988,9340,232530,8844.65431,-98.1988555292482,29.68760201435297,144875.0,74014.0,229502.0,71179.59669381418,377904,16473,21241,100618,86778,27847,81842,43105,0.008735268846241186,0.023178906571251462,0.04223452776226394,0.1354066479682331,0.7900131001552747,73.68835198715641,0.5671931482720315,0.041408642604196716,0.014330692230739489,0.35677900047257527,0.35213303301275956,0.6312581153976872,0.32249827888210125,3.3395756594267327,3.6739203066215773,0.6618651462613471
Texas,9,Crane-Crockett-Ector-Reagan-Schleicher-Sutton-Upton-Ward-Winkler,208567,48103-48105-48135-48383-48413-48435-48461-48475-48495,65373,8388,2020,129657,29391.932819000005,-101.69079907424167,31.132894132766452,34511.0,13069.0,49100.0,60874.849770097855,120048,11736,16973,36836,29132,7383,13088,4900,0.08056830658733166,0.04812811710385632,0.07757983765408719,0.20522580753426956,0.5885028264298763,7.096062762676661,0.31343884698921687,0.04021729228497317,0.009685137150172368,0.6216563502375735,0.2354159574621105,0.7028716904276986,0.2661710794297352,2.519100693056111,3.1729765207343443,0.7253257671290458
Texas,10,Brooks-Dimmit-Duval-Jim Hogg-Maverick-Starr-Webb-Zapata-Zavala,459600,48047-48127-48131-48247-48323-48427-48479-48505-48507,17732,1540,2021,436731,34606.999784,-99.20064747661888,27.73816244209609,23033.0,75157.0,100769.0,38500.939188424716,253791,54261,37487,66762,41226,14604,27909,11542,0.033533718450826804,0.016182993907745868,0.07107980852915578,0.12707449303742385,0.7522526958224544,13.280550260600423,0.038581375108790256,0.0033507397737162752,0.004397302001740644,0.9502415143603133,0.21925369886858137,0.22857227917315842,0.7458345324454941,2.214034382621921,3.5485768733681464,0.2345758223851716
Texas,11,Brewster-Jeff Davis-Terrell,12253,48043-48243-48443,6347,141,181,5293,27988.27751,-103.18164131240425,30.090078605831586,3054.0,2431.0,5838.0,44977.526972986205,9155,568,811,1965,2145,306,2037,1323,0.011262139884110012,0.013804129600914062,0.07546192769117767,0.1734582551211948,0.7261991349057374,0.4377904283542314,0.5179955929160206,0.011507385946298866,0.014771892597731168,0.4319758426507794,0.4764547457765445,0.5231243576567317,0.41640972935936965,3.33402512288367,3.5898992899698037,0.5567912488605287
Texas,12,Garza-Hockley-Howard-Irion-Lubbock-Lynn-Mitchell-Scurry-Sterling-Tom Green,529709,48169-48219-48227-48235-48303-48305-48335-48415-48431-48451,274133,31333,8996,205593,25391.197125,-101.24521628204205,32.45278288169626,115531.0,41971.0,164454.0,50881.2766613367,319105,22282,28944,90596,76987,21336,51331,27629,0.03354099137450941,0.06796580009023824,0.06277372293089224,0.23360688604497942,0.6027724882907407,20.861915150839902,0.5175162211704917,0.05915134536132103,0.016982909484264,0.3881244230322687,0.31046102671466785,0.7025125567027862,0.2552142240383329,2.9735353567007725,3.3054238572499237,0.7335208441797565
Texas,13,Atascosa-Bastrop-Bee-Caldwell-Calhoun-Gonzales-Karnes-Medina-Nueces-Refugio-San Patricio-Victoria,853473,48013-48021-48025-48055-48057-48177-48255-48325-48355-48391-48409-48469,306059,35091,12308,488571,26842.419895,-97.75391041646286,28.900803555484558,147193.0,99553.0,256103.0,55536.60626873961,546786,46619,57259,171818,128405,40102,68138,34445,0.013978026252734418,0.024906628563528082,0.06150820822685662,0.10466801410237934,0.7951439026190634,31.795680245616694,0.3586041972036608,0.04111553616810373,0.014421077175259206,0.5724504465870625,0.3000715898452558,0.5747414126347602,0.3887225061791545,2.7321072595128624,3.642502697800633,0.5965365193356731
Texas,14,Armstrong-Carson-Hartley-Oldham-Randall-Roberts,154068,48011-48065-48205-48359-48381-48393,108951,4787,2401,34533,17165.92672,-101.9120412710506,35.44023310554413,50021.0,8929.0,61215.0,67176.31747020796,98448,2508,5998,22770,27206,9428,20812,9726,0.06675754212425682,0.06341693927356752,0.11004906275151233,0.2727493704078719,0.4870600059713892,8.975221816629077,0.7071617727237324,0.031070696056286835,0.01558402783186645,0.22414128826232574,0.3973245579873822,0.8171363227967001,0.14586294208935718,3.385381114903299,3.0500031998857646,0.8485326547921967
Texas,15,Briscoe-Childress-Coke-Collingsworth-Concho-Cottle-Dickens-Donley-Fisher-Foard-Gray-Hall-Hardeman-Haskell-Jones-Kent-Kimble-Knox-McCulloch-Mason-Menard-Motley-Nolan-Runnels-San Saba-Stonewall-Taylor-Wheeler-Wichita-Wilbarger,429112,48045-48075-48081-48087-48095-48101-48125-48129-48151-48155-48179-48191-48197-48207-48253-48263-48267-48275-48307-48319-48327-48345-48353-48399-48411-48433-48441-48483-48485-48487,270243,32511,6959,108283,70998.319834,-100.06420760127925,33.06792010513019,108480.0,27303.0,140809.0,47249.718889241034,279996,17992,25937,90015,68214,20375,39689,17774,0.07103884300602173,0.06390332826861053,0.1183156635097597,0.167596422379239,0.5785564584537369,6.043974012389303,0.6297726467682097,0.07576343705139917,0.016217211357407856,0.2523420458994388,0.32814043885978483,0.7704053007975342,0.19390095803535284,2.8471763882341175,3.117549756240795,0.7989218090629903
Texas,16,Anderson-Angelina-Bell-Cherokee-Coryell-Falls-Freestone-Gregg-Grimes-Harrison-Houston-Limestone-McLennan-Madison-Nacogdoches-Navarro-Panola-Robertson-Rusk-Shelby-Smith-Walker-Waller-Washington,1841790,48001-48005-48027-48073-48099-48145-48161-48183-48185-48203-48225-48293-48309-48313-48347-48349-48365-48395-48401-48419-48423-48471-48473-48477,1018823,338077,28048,408416,52903.016026,-95.80513159954408,31.511273748456816,393837.0,170658.0,582776.0,49974.23120876973,1140687,72725,104991,338071,291314,98073,157860,77653,0.05160790046639411,0.054761336525879716,0.08601736788667547,0.19914070550931431,0.6083906037061771,34.81446122268009,0.5531700139538167,0.18355892908529203,0.015228663419825279,0.2217494936990645,0.3164182670119829,0.6757948165332821,0.292836355649512,2.895259611094016,3.257780603651882,0.6976802274599421
Texas,17,Live Oak-McMullen,12950,48297-48311,6862,520,75,5295,5644.862776,-98.35635893251991,28.35179987574544,3904.0,779.0,4764.0,56510.95073359073,9251,809,1064,3228,2343,543,786,478,0.007180231660231661,0.0029426254826254825,0.08840131274131274,0.18980324324324327,0.7116725868725868,2.294121312400881,0.5298841698841699,0.040154440154440155,0.005791505791505791,0.4088803088803089,0.36787644787644785,0.8194794290512175,0.16351805205709488,2.542319749216301,3.595845328185328,0.8336536408285288
Texas,18,Jasper-Newton-Sabine-San Augustine,67903,48241-48351-48403-48405,51283,10698,330,4113,7497.216883000001,-93.93252842987644,30.979359828410864,20151.0,5081.0,25566.0,41783.996715903566,47773,2448,5092,20238,11218,2859,3747,2171,0.060288013784368884,0.04973275113028879,0.08208529814588458,0.14605362060586427,0.6617614096578943,9.057094260400895,0.7552390910563598,0.15754826738141173,0.004859873643285275,0.060571697863128285,0.37650766534615554,0.7881952593287961,0.19874051474614723,2.562514390973981,3.299109847871228,0.7986287254280279
Texas,19,King,272,48269,214,0,0,46,2359.148814,-100.25580565448921,33.6164384711196,149.0,5.0,159.0,65125.0,159,8,15,60,39,8,17,12,0.065,0.108,0.177,0.254,0.397,0.11529582126649175,0.7867647058823529,0.0,0.0,0.16911764705882354,0.5845588235294118,0.9371069182389937,0.031446540880503145,2.7735849056603774,2.8120000000000003,0.9675324675324676
Texas,20,Culberson-Hudspeth-Presidio,13761,48109-48229-48377,2173,247,287,10835,31696.102499,-104.75584349285616,30.993880851644153,1435.0,2236.0,3836.0,28865.126008284282,8923,2879,1092,2321,1082,296,894,359,0.02579790712884238,0.003473294091999128,0.048727054719860476,0.12283162560860403,0.800012353753361,0.4341543254548143,0.15791003560787734,0.017949276942082697,0.020856042438776253,0.7873701039168665,0.27875881113291184,0.3740875912408759,0.5828988529718456,1.8814300123276926,3.669471695370976,0.3909016616725688
